Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:,PHA Direct In
High Voltage:,0
Conversion Gain:,4096
Coarse Gain:,1
Fine Gain:,1.00
Upper Discriminator:,4191
Lower Discriminator:,54
Calibration Coefficients:Elapsed Real Time:,157765.38
Elapsed Live Time:,156529.47
Start Time:,April 15, 2023, 07:15:53
End Time:,April 17, 2023, 03:05:19
ROIs:
ROI:,Low,High,Gross,Net,FWHM,Centroid


Channel Data:
Channel,Energy,Counts
918,,18135
919,,18045
920,,17826
921,,18034
922,,17914
923,,17687
924,,17685
925,,17556
926,,17353
927,,17069
928,,17047
929,,17430
930,,17266
931,,17199
932,,17066
933,,16985
934,,16714
935,,16946
936,,16707
937,,17016
938,,16647
939,,16678
940,,16669
941,,16726
942,,16447
943,,16487
944,,16048
945,,16190
946,,16297
947,,16069
948,,16164
949,,16052
950,,16126
951,,16309
952,,16094
953,,15887
954,,15772
955,,15892
956,,15606
957,,15813
958,,15659
959,,15170
960,,15222
961,,15530
962,,15524
963,,15439
964,,15059
965,,15378
966,,15545
967,,15345
968,,15493
969,,15399
970,,15150
971,,15150
972,,14822
973,,15171
974,,15081
975,,14996
976,,14980
977,,15433
978,,15124
979,,14967
980,,15344
981,,14879
982,,14922
983,,15000
984,,14636
985,,14828
986,,14553
987,,14812
988,,14677
989,,14888
990,,14675
991,,14589
992,,14602
993,,14851
994,,14491
995,,14733
996,,14791
997,,14794
998,,14391
999,,14671
1000,,14398
1001,,14671
1002,,14402
1003,,14724
1004,,14568
1005,,14647
1006,,14379
1007,,14754
1008,,14328
1009,,14710
1010,,14521
1011,,14483
1012,,14484
1013,,14522
1014,,14287
1015,,14588
1016,,14309
1017,,14362
1018,,14419
1019,,14517
1020,,14246
1021,,14475
1022,,14380
1023,,13441
1024,,13945
1025,,14353
1026,,14134
1027,,14298
1028,,14225
1029,,14266
1030,,14181
1031,,14337
1032,,14113
1033,,14336
1034,,14111
1035,,14361
1036,,14134
1037,,14216
1038,,14139
1039,,14152
1040,,14268
1041,,14178
1042,,14291
1043,,14257
1044,,13915
1045,,14069
1046,,13890
1047,,13963
1048,,13941
1049,,13920
1050,,13868
1051,,14127
1052,,13877
1053,,14030
1054,,14027
1055,,13676
1056,,14020
1057,,13875
1058,,13932
1059,,13887
1060,,13905
1061,,14243
1062,,13698
1063,,13607
1064,,13633
1065,,13726
1066,,13834
1067,,13704
1068,,13685
1069,,13770
1070,,13528
1071,,13671
1072,,13404
1073,,13824
1074,,13540
1075,,13424
1076,,13397
1077,,13575
1078,,13753
1079,,13671
1080,,13499
1081,,13465
1082,,13483
1083,,13419
1084,,13309
1085,,13458
1086,,13169
1087,,13125
1088,,13363
1089,,13435
1090,,13303
1091,,13380
1092,,13293
1093,,13319
1094,,13304
1095,,13232
1096,,12874
1097,,13046
1098,,13105
1099,,13043
1100,,13051
1101,,13093
1102,,12786
1103,,12810
1104,,12975
1105,,13009
1106,,12898
1107,,12823
1108,,12895
1109,,12950
1110,,12937
1111,,12814
1112,,12737
1113,,12649
1114,,12713
1115,,12723
1116,,12565
1117,,12615
1118,,12732
1119,,12241
1120,,12640
1121,,12539
1122,,12345
1123,,12534
1124,,12342
1125,,12402
1126,,12412
1127,,12897
1128,,12458
1129,,12281
1130,,12147
1131,,12211
1132,,12274
1133,,12380
1134,,12269
1135,,12229
1136,,12308
1137,,12209
1138,,12098
1139,,12108
1140,,12026
1141,,11878
1142,,12116
1143,,12113
1144,,11958
1145,,12055
1146,,12023
1147,,11952
1148,,11832
1149,,11845
1150,,11938
1151,,11308
1152,,11874
1153,,11998
1154,,11722
1155,,11713
1156,,11853
1157,,11749
1158,,11826
1159,,11866
1160,,11708
1161,,11958
1162,,11641
1163,,11787
1164,,11585
1165,,11804
1166,,11661
1167,,11592
1168,,11589
1169,,11653
1170,,11386
1171,,11618
1172,,11552
1173,,11592
1174,,11591
1175,,11714
1176,,11682
1177,,11784
1178,,11892
1179,,11807
1180,,11710
1181,,11738
1182,,11655
1183,,11568
1184,,11833
1185,,11799
1186,,11728
1187,,11878
1188,,11784
1189,,11839
1190,,11719
1191,,12003
1192,,11970
1193,,12000
1194,,11808
1195,,11894
1196,,11889
1197,,12341
1198,,12043
1199,,12245
1200,,12039
1201,,12257
1202,,12405
1203,,12429
1204,,12424
1205,,12471
1206,,12413
1207,,12556
1208,,12622
1209,,12948
1210,,12661
1211,,12668
1212,,12917
1213,,13282
1214,,13008
1215,,12984
1216,,13184
1217,,13525
1218,,13423
1219,,13599
1220,,13635
1221,,13689
1222,,13805
1223,,14121
1224,,14045
1225,,14236
1226,,14290
1227,,14632
1228,,14808
1229,,14889
1230,,15125
1231,,15190
1232,,15340
1233,,15435
1234,,15679
1235,,15833
1236,,15796
1237,,16074
1238,,16251
1239,,16725
1240,,16578
1241,,16908
1242,,16927
1243,,17357
1244,,17369
1245,,17903
1246,,17870
1247,,17952
1248,,18299
1249,,18558
1250,,18747
1251,,19320
1252,,19033
1253,,19813
1254,,19985
1255,,20129
1256,,20185
1257,,20909
1258,,20795
1259,,21473
1260,,21497
1261,,22343
1262,,22199
1263,,23000
1264,,22743
1265,,23557
1266,,23559
1267,,23791
1268,,24083
1269,,24771
1270,,24950
1271,,25424
1272,,25251
1273,,26300
1274,,26210
1275,,26999
1276,,27095
1277,,27573
1278,,27971
1279,,27333
1280,,28938
1281,,29340
1282,,29432
1283,,30004
1284,,30100
1285,,30552
1286,,30849
1287,,31262
1288,,31997
1289,,32537
1290,,32619
1291,,32951
1292,,33325
1293,,33951
1294,,34265
1295,,34627
1296,,35169
1297,,35378
1298,,35836
1299,,36370
1300,,36350
1301,,37056
1302,,37461
1303,,37994
1304,,37335
1305,,38628
1306,,39087
1307,,39460
1308,,39400
1309,,40028
1310,,40477
1311,,39495
1312,,40884
1313,,41394
1314,,41125
1315,,41839
1316,,41896
1317,,42260
1318,,42820
1319,,43222
1320,,42720
1321,,43722
1322,,43555
1323,,44510
1324,,44244
1325,,44465
1326,,44676
1327,,44928
1328,,44958
1329,,44970
1330,,45305
1331,,46030
1332,,45693
1333,,46170
1334,,45541
1335,,45830
1336,,45446
1337,,45644
1338,,46091
1339,,46450
1340,,46049
1341,,45965
1342,,46067
1343,,45059
1344,,46179
1345,,46351
1346,,46142
1347,,45950
1348,,45583
1349,,45830
1350,,46243
1351,,45561
1352,,45143
1353,,45453
1354,,44790
1355,,44876
1356,,44315
1357,,44477
1358,,44223
1359,,43877
1360,,43904
1361,,43829
1362,,42936
1363,,43169
1364,,42715
1365,,42587
1366,,41756
1367,,41720
1368,,41190
1369,,41337
1370,,40632
1371,,40747
1372,,39986
1373,,39943
1374,,39322
1375,,38341
1376,,38457
1377,,38311
1378,,37383
1379,,37794
1380,,36410
1381,,36713
1382,,36403
1383,,36040
1384,,35232
1385,,34973
1386,,34375
1387,,33808
1388,,33287
1389,,33249
1390,,32499
1391,,31742
1392,,31601
1393,,31518
1394,,30377
1395,,30669
1396,,29681
1397,,29412
1398,,28824
1399,,28516
1400,,27873
1401,,27615
1402,,27384
1403,,27052
1404,,26298
1405,,26114
1406,,25215
1407,,24949
1408,,24043
1409,,24268
1410,,23589
1411,,23223
1412,,22991
1413,,22470
1414,,22281
1415,,21876
1416,,21523
1417,,20900
1418,,20716
1419,,20357
1420,,20002
1421,,19620
1422,,19202
1423,,18962
1424,,18359
1425,,18478
1426,,18016
1427,,17627
1428,,17352
1429,,17071
1430,,16977
1431,,16775
1432,,16331
1433,,16044
1434,,15627
1435,,15662
1436,,15316
1437,,15200
1438,,14837
1439,,14371
1440,,14478
1441,,14170
1442,,14007
1443,,14021
1444,,13610
1445,,13548
1446,,13244
1447,,13010
1448,,13044
1449,,12891
1450,,12393
1451,,12701
1452,,12159
1453,,12292
1454,,12067
1455,,11978
1456,,11795
1457,,11467
1458,,11711
1459,,11376
1460,,11253
1461,,11160
1462,,11184
1463,,10982
1464,,10893
1465,,11027
1466,,10687
1467,,10846
1468,,10490
1469,,10576
1470,,10262
1471,,10086
1472,,10121
1473,,10248
1474,,10017
1475,,9950
1476,,10044
1477,,9984
1478,,9952
1479,,9869
1480,,9690
1481,,9927
1482,,9615
1483,,9575
1484,,9861
1485,,9570
1486,,9704
1487,,9581
1488,,9391
1489,,9510
1490,,9459
1491,,9349
1492,,9429
1493,,9400
1494,,9489
1495,,9302
1496,,9169
1497,,9389
1498,,9251
1499,,9069
1500,,9262
1501,,9210
1502,,9151
1503,,8856
1504,,8825
1505,,8997
1506,,9060
1507,,9079
1508,,9091
1509,,8846
1510,,9002
1511,,9230
1512,,8913
1513,,8824
1514,,9118
1515,,8839
1516,,8792
1517,,8995
1518,,8861
1519,,9043
1520,,8788
1521,,8860
1522,,8847
1523,,9005
1524,,8845
1525,,8623
1526,,8633
1527,,8822
1528,,8626
1529,,8771
1530,,8890
1531,,8638
1532,,8617
1533,,8718
1534,,8610
1535,,8493
1536,,8518
1537,,8804
1538,,8744
1539,,8650
1540,,8649
1541,,8595
1542,,8516
1543,,8617
1544,,8771
1545,,8467
1546,,8927
1547,,8771
1548,,8522
1549,,8550
1550,,8749
1551,,8618
1552,,8643
1553,,8542
1554,,8501
1555,,8490
1556,,8696
1557,,8727
1558,,8844
1559,,8680
1560,,8757
1561,,8673
1562,,8551
1563,,8818
1564,,8546
1565,,8603
1566,,8698
1567,,8665
1568,,8752
1569,,8744
1570,,8670
1571,,8686
1572,,8738
1573,,8644
1574,,8634
1575,,8844
1576,,8733
1577,,8786
1578,,8738
1579,,8827
1580,,8837
1581,,8904
1582,,8685
1583,,8700
1584,,8773
1585,,8943
1586,,8871
1587,,8947
1588,,8796
1589,,8758
1590,,8894
1591,,8880
1592,,8916
1593,,8972
1594,,9001
1595,,8882
1596,,9082
1597,,8993
1598,,8976
1599,,8747
1600,,9133
1601,,9127
1602,,8922
1603,,9059
1604,,9214
1605,,9371
1606,,8937
1607,,9161
1608,,9320
1609,,9275
1610,,9111
1611,,9152
1612,,9320
1613,,9302
1614,,9375
1615,,9309
1616,,9265
1617,,9292
1618,,9521
1619,,9393
1620,,9444
1621,,9503
1622,,9486
1623,,9491
1624,,9572
1625,,9476
1626,,9546
1627,,9567
1628,,9599
1629,,9820
1630,,9579
1631,,9608
1632,,9700
1633,,9577
1634,,9854
1635,,9750
1636,,9768
1637,,9615
1638,,9967
1639,,9992
1640,,10009
1641,,10065
1642,,9970
1643,,10045
1644,,9823
1645,,10146
1646,,9908
1647,,10009
1648,,10070
1649,,10029
1650,,10130
1651,,10238
1652,,10262
1653,,10294
1654,,10304
1655,,10452
1656,,10473
1657,,10370
1658,,10408
1659,,10380
1660,,10474
1661,,10400
1662,,10350
1663,,10202
1664,,10400
1665,,10571
1666,,10581
1667,,10717
1668,,10670
1669,,10684
1670,,10895
1671,,10688
1672,,10563
1673,,10671
1674,,10606
1675,,10802
1676,,10524
1677,,10804
1678,,10586
1679,,10729
1680,,10733
1681,,10624
1682,,10697
1683,,10633
1684,,10486
1685,,10896
1686,,10771
1687,,10839
1688,,10788
1689,,10850
1690,,10653
1691,,10957
1692,,10755
1693,,10542
1694,,10785
1695,,10324
1696,,10761
1697,,10818
1698,,10650
1699,,10866
1700,,10705
1701,,10915
1702,,10811
1703,,10720
1704,,10702
1705,,10789
1706,,10758
1707,,10817
1708,,10626
1709,,10704
1710,,10699
1711,,10789
1712,,10624
1713,,10631
1714,,10637
1715,,10491
1716,,10748
1717,,10754
1718,,10435
1719,,10609
1720,,10445
1721,,10568
1722,,10336
1723,,10335
1724,,10413
1725,,10500
1726,,10471
1727,,10415
1728,,10308
1729,,10236
1730,,10326
1731,,10373
1732,,10264
1733,,10333
1734,,10250
1735,,10335
1736,,10119
1737,,10239
1738,,9991
1739,,10147
1740,,10019
1741,,10245
1742,,10062
1743,,9877
1744,,10002
1745,,9922
1746,,9839
1747,,9892
1748,,9815
1749,,9842
1750,,9802
1751,,9878
1752,,9574
1753,,9668
1754,,9592
1755,,9801
1756,,9787
1757,,9826
1758,,9538
1759,,9413
1760,,9306
1761,,9549
1762,,9437
1763,,9461
1764,,9346
1765,,9367
1766,,9263
1767,,9388
1768,,9156
1769,,9464
1770,,9183
1771,,9178
1772,,8980
1773,,9286
1774,,9028
1775,,9050
1776,,9007
1777,,8952
1778,,9040
1779,,8997
1780,,8842
1781,,9014
1782,,8889
1783,,8971
1784,,8945
1785,,8904
1786,,8809
1787,,8916
1788,,8673
1789,,8761
1790,,8727
1791,,8480
1792,,8438
1793,,8714
1794,,8718
1795,,8850
1796,,8577
1797,,8677
1798,,8446
1799,,8534
1800,,8550
1801,,8468
1802,,8437
1803,,8582
1804,,8573
1805,,8432
1806,,8457
1807,,8327
1808,,8424
1809,,8351
1810,,8350
1811,,8253
1812,,8330
1813,,8380
1814,,8149
1815,,8326
1816,,8194
1817,,8271
1818,,8130
1819,,8292
1820,,8115
1821,,8071
1822,,8008
1823,,8037
1824,,8155
1825,,8102
1826,,8094
1827,,8169
1828,,7934
1829,,8009
1830,,7940
1831,,8049
1832,,7889
1833,,8015
1834,,8035
1835,,7998
1836,,7744
1837,,7920
1838,,7955
1839,,7888
1840,,7715
1841,,7887
1842,,7827
1843,,7838
1844,,7864
1845,,7840
1846,,7875
1847,,7877
1848,,7818
1849,,7662
1850,,7726
1851,,7787
1852,,7679
1853,,7850
1854,,7545
1855,,7580
1856,,7532
1857,,7540
1858,,7568
1859,,7626
1860,,7654
1861,,7584
1862,,7575
1863,,7582
1864,,7550
1865,,7702
1866,,7425
1867,,7681
1868,,7557
1869,,7377
1870,,7489
1871,,7495
1872,,7515
1873,,7495
1874,,7561
1875,,7550
1876,,7524
1877,,7342
1878,,7444
1879,,7574
1880,,7453
1881,,7503
1882,,7325
1883,,7537
1884,,7327
1885,,7422
1886,,7504
1887,,7453
1888,,7317
1889,,7659
1890,,7456
1891,,7527
1892,,7345
1893,,7359
1894,,7373
1895,,7675
1896,,7419
1897,,7367
1898,,7430
1899,,7407
1900,,7358
1901,,7478
1902,,7349
1903,,7449
1904,,7342
